_id,arrival,destination,departure,minPrice
ObjectID(565d80fcf252bb58becdd887),2017-01-08T00:00:00.000Z,"ATL",2017-01-04T00:00:00.000Z,34233
ObjectID(565d80fcf252bb58becdd888),2017-01-02T00:00:00.000Z,"BUR",2016-12-27T00:00:00.000Z,23069
ObjectID(565d80fcf252bb58becdd889),2016-12-29T00:00:00.000Z,"LGB",2016-12-22T00:00:00.000Z,32699
ObjectID(565d80fcf252bb58becdd88a),2016-12-31T00:00:00.000Z,"BOS",2016-12-22T00:00:00.000Z,63907
ObjectID(565d80fcf252bb58becdd88b),2017-01-18T00:00:00.000Z,"BWI",2017-01-15T00:00:00.000Z,24000
ObjectID(565d80fcf252bb58becdd88c),2016-12-26T00:00:00.000Z,"LGB",2016-12-22T00:00:00.000Z,27937
ObjectID(565d80fcf252bb58becdd88d),2016-12-27T00:00:00.000Z,"LGB",2016-12-22T00:00:00.000Z,21488
ObjectID(565d80fcf252bb58becdd88e),2017-01-08T00:00:00.000Z,"LAX",2017-01-04T00:00:00.000Z,17302
ObjectID(565d80fcf252bb58becdd88f),2016-12-14T00:00:00.000Z,"ORD",2016-12-02T00:00:00.000Z,21085
ObjectID(565d80fcf252bb58becdd890),2016-12-23T00:00:00.000Z,"HNL",2016-12-13T00:00:00.000Z,31698
ObjectID(565d80fcf252bb58becdd891),2016-12-22T00:00:00.000Z,"HNL",2016-12-13T00:00:00.000Z,38300
ObjectID(565d80fcf252bb58becdd892),2016-12-20T00:00:00.000Z,"HNL",2016-12-13T00:00:00.000Z,27436
ObjectID(565d80fcf252bb58becdd893),2016-12-26T00:00:00.000Z,"HNL",2016-12-13T00:00:00.000Z,64317
ObjectID(565d80fcf252bb58becdd894),2016-12-24T00:00:00.000Z,"HNL",2016-12-13T00:00:00.000Z,33717
ObjectID(565d80fcf252bb58becdd895),2016-12-18T00:00:00.000Z,"OGG",2016-12-12T00:00:00.000Z,65012
ObjectID(565d80fcf252bb58becdd896),2016-12-23T00:00:00.000Z,"HNL",2016-12-15T00:00:00.000Z,47862
ObjectID(565d80fcf252bb58becdd897),2016-12-30T00:00:00.000Z,"MIA",2016-12-17T00:00:00.000Z,63162
ObjectID(565d80fcf252bb58becdd898),2017-01-01T00:00:00.000Z,"ATL",2016-12-25T00:00:00.000Z,43907
ObjectID(565d80fcf252bb58becdd899),2017-01-02T00:00:00.000Z,"ATL",2016-12-25T00:00:00.000Z,44744
ObjectID(565d80fcf252bb58becdd89a),2017-02-14T00:00:00.000Z,"BUR",2017-02-13T00:00:00.000Z,21767
ObjectID(565d80fcf252bb58becdd89b),2017-01-17T00:00:00.000Z,"SJC",2017-01-15T00:00:00.000Z,14326
ObjectID(565d80fcf252bb58becdd89c),2016-12-20T00:00:00.000Z,"BOS",2016-12-15T00:00:00.000Z,33489
ObjectID(565d80fcf252bb58becdd89d),2016-12-30T00:00:00.000Z,"ATL",2016-12-20T00:00:00.000Z,43907
ObjectID(565d80fcf252bb58becdd89e),2017-01-18T00:00:00.000Z,"SJC",2017-01-15T00:00:00.000Z,12837
ObjectID(565d80fcf252bb58becdd89f),2017-01-19T00:00:00.000Z,"SJC",2017-01-15T00:00:00.000Z,14047
ObjectID(565d80fcf252bb58becdd8a0),2017-01-03T00:00:00.000Z,"SFO",2016-12-29T00:00:00.000Z,17116
ObjectID(565d80fcf252bb58becdd8a1),2017-01-02T00:00:00.000Z,"SFO",2016-12-29T00:00:00.000Z,21209
ObjectID(565d80fcf252bb58becdd8a2),2017-01-01T00:00:00.000Z,"SFO",2016-12-29T00:00:00.000Z,15091
ObjectID(565d80fcf252bb58becdd8a3),2016-12-13T00:00:00.000Z,"MIA",2016-12-09T00:00:00.000Z,38977
ObjectID(565d80fcf252bb58becdd8a4),2017-02-28T00:00:00.000Z,"LGB",2017-02-07T00:00:00.000Z,14046
ObjectID(565d80fcf252bb58becdd8a5),2016-12-19T00:00:00.000Z,"OGG",2016-12-12T00:00:00.000Z,43390
ObjectID(565d80fcf252bb58becdd8a6),2017-01-02T00:00:00.000Z,"BWI",2016-12-26T00:00:00.000Z,61581
ObjectID(565d80fcf252bb58becdd8a7),2016-12-27T00:00:00.000Z,"IAD",2016-12-24T00:00:00.000Z,54512
ObjectID(565d80fcf252bb58becdd8a8),2017-02-21T00:00:00.000Z,"ONT",2017-02-13T00:00:00.000Z,25488
ObjectID(565d80fcf252bb58becdd8a9),2017-01-19T00:00:00.000Z,"SNA",2017-01-16T00:00:00.000Z,13024
ObjectID(565d80fcf252bb58becdd8aa),2016-12-30T00:00:00.000Z,"SJC",2016-12-25T00:00:00.000Z,14326
ObjectID(565d80fcf252bb58becdd8ab),2016-12-26T00:00:00.000Z,"SNA",2016-12-23T00:00:00.000Z,30791
ObjectID(565d80fcf252bb58becdd8ac),2016-12-23T00:00:00.000Z,"JFK",2016-12-05T00:00:00.000Z,52000
ObjectID(565d80fcf252bb58becdd8ad),2017-01-15T00:00:00.000Z,"OAK",2017-01-12T00:00:00.000Z,21582
ObjectID(565d80fcf252bb58becdd8ae),2016-12-27T00:00:00.000Z,"SNA",2016-12-23T00:00:00.000Z,29721
ObjectID(565d80fcf252bb58becdd8af),2016-12-27T00:00:00.000Z,"JFK",2016-12-14T00:00:00.000Z,45860
ObjectID(565d80fcf252bb58becdd8b0),2017-01-07T00:00:00.000Z,"HNL",2016-12-31T00:00:00.000Z,36855
ObjectID(565d80fcf252bb58becdd8b1),2017-01-18T00:00:00.000Z,"HNL",2017-01-11T00:00:00.000Z,32067
ObjectID(565d80fcf252bb58becdd8b2),2016-12-13T00:00:00.000Z,"BUR",2016-12-08T00:00:00.000Z,13768
ObjectID(565d80fcf252bb58becdd8b3),2016-12-10T00:00:00.000Z,"BUR",2016-12-08T00:00:00.000Z,16093
ObjectID(565d80fcf252bb58becdd8b4),2017-01-16T00:00:00.000Z,"HNL",2017-01-11T00:00:00.000Z,44371
ObjectID(565d80fcf252bb58becdd8b5),2017-01-17T00:00:00.000Z,"HNL",2017-01-11T00:00:00.000Z,53146
ObjectID(565d80fcf252bb58becdd8b6),2017-01-08T00:00:00.000Z,"HNL",2016-12-31T00:00:00.000Z,47299
ObjectID(565d80fcf252bb58becdd8b7),2017-01-15T00:00:00.000Z,"HNL",2017-01-11T00:00:00.000Z,28073
ObjectID(565d80fcf252bb58becdd8b8),2017-01-03T00:00:00.000Z,"MIA",2016-12-09T00:00:00.000Z,74232
ObjectID(565d80fcf252bb58becdd8b9),2016-12-15T00:00:00.000Z,"SAN",2016-12-08T00:00:00.000Z,14698
ObjectID(565d80fcf252bb58becdd8ba),2016-12-03T00:00:00.000Z,"JFK",2016-12-02T00:00:00.000Z,26790
ObjectID(565d80fcf252bb58becdd8bb),2017-01-25T00:00:00.000Z,"JFK",2017-01-20T00:00:00.000Z,22140
ObjectID(565d80fcf252bb58becdd8bc),2017-03-01T00:00:00.000Z,"SAN",2017-01-31T00:00:00.000Z,17116
ObjectID(565d80fcf252bb58becdd8bd),2017-02-13T00:00:00.000Z,"OGG",2017-02-06T00:00:00.000Z,45945
ObjectID(565d80fcf252bb58becdd8be),2017-01-03T00:00:00.000Z,"SFO",2017-01-01T00:00:00.000Z,17861
ObjectID(565d80fcf252bb58becdd8bf),2017-01-04T00:00:00.000Z,"SFO",2017-01-01T00:00:00.000Z,12894
ObjectID(565d80fcf252bb58becdd8c0),2017-01-05T00:00:00.000Z,"SFO",2017-01-01T00:00:00.000Z,14047
ObjectID(565d80fcf252bb58becdd8c1),2017-01-07T00:00:00.000Z,"SFO",2017-01-01T00:00:00.000Z,17861
ObjectID(565d80fcf252bb58becdd8c2),2017-01-03T00:00:00.000Z,"BOS",2016-12-23T00:00:00.000Z,68931
ObjectID(565d80fcf252bb58becdd8c3),2017-01-02T00:00:00.000Z,"BOS",2016-12-23T00:00:00.000Z,77658
ObjectID(565d80fcf252bb58becdd8c4),2016-12-18T00:00:00.000Z,"MCO",2016-12-14T00:00:00.000Z,24465
ObjectID(565d80fcf252bb58becdd8c5),2016-12-19T00:00:00.000Z,"MCO",2016-12-14T00:00:00.000Z,37395
ObjectID(565d80fcf252bb58becdd8c6),2017-01-13T00:00:00.000Z,"SAN",2017-01-05T00:00:00.000Z,14326
ObjectID(565d80fcf252bb58becdd8c7),2017-02-01T00:00:00.000Z,"MSY",2017-01-28T00:00:00.000Z,29953
ObjectID(565d80fcf252bb58becdd8c8),2016-12-31T00:00:00.000Z,"DCA",2016-12-25T00:00:00.000Z,51721
ObjectID(565d80fcf252bb58becdd8c9),2016-12-07T00:00:00.000Z,"BWI",2016-12-03T00:00:00.000Z,21768
ObjectID(565d80fcf252bb58becdd8ca),2017-02-09T00:00:00.000Z,"SNA",2017-02-06T00:00:00.000Z,16093
ObjectID(565d80fcf252bb58becdd8cb),2016-12-21T00:00:00.000Z,"OAK",2016-12-12T00:00:00.000Z,15721
ObjectID(565d80fcf252bb58becdd8cc),2016-12-30T00:00:00.000Z,"EWR",2016-12-18T00:00:00.000Z,69396
ObjectID(565d80fcf252bb58becdd8cd),2017-01-05T00:00:00.000Z,"EWR",2016-12-31T00:00:00.000Z,34419
ObjectID(565d80fcf252bb58becdd8ce),2017-01-08T00:00:00.000Z,"EWR",2016-12-31T00:00:00.000Z,30047
ObjectID(565d80fcf252bb58becdd8cf),2016-12-05T00:00:00.000Z,"JFK",2016-12-02T00:00:00.000Z,18376
ObjectID(565d80fcf252bb58becdd8d0),2017-02-09T00:00:00.000Z,"LAX",2017-02-05T00:00:00.000Z,18046
ObjectID(565d80fcf252bb58becdd8d1),2016-12-08T00:00:00.000Z,"SNA",2016-12-03T00:00:00.000Z,15163
ObjectID(565d80fcf252bb58becdd8d2),2017-01-19T00:00:00.000Z,"OGG",2017-01-11T00:00:00.000Z,38800
ObjectID(565d80fcf252bb58becdd8d3),2017-02-08T00:00:00.000Z,"LAX",2017-02-05T00:00:00.000Z,16093
ObjectID(565d80fcf252bb58becdd8d4),2017-01-10T00:00:00.000Z,"MSY",2017-01-07T00:00:00.000Z,22140
ObjectID(565d80fcf252bb58becdd8d5),2016-12-06T00:00:00.000Z,"MSY",2016-12-02T00:00:00.000Z,20280
ObjectID(565d80fcf252bb58becdd8d6),2017-02-29T00:00:00.000Z,"LGB",2017-02-25T00:00:00.000Z,11442
ObjectID(565d80fcf252bb58becdd8d7),2017-01-02T00:00:00.000Z,"LGB",2016-12-18T00:00:00.000Z,27937
ObjectID(565d80fcf252bb58becdd8d8),2017-03-28T00:00:00.000Z,"MSY",2017-02-26T00:00:00.000Z,38697
ObjectID(565d80fcf252bb58becdd8d9),2016-12-07T00:00:00.000Z,"BWI",2016-12-06T00:00:00.000Z,28000
ObjectID(565d80fcf252bb58becdd8da),2017-01-01T00:00:00.000Z,"EWR",2016-12-20T00:00:00.000Z,43675
ObjectID(565d80fcf252bb58becdd8db),2017-01-02T00:00:00.000Z,"EWR",2016-12-20T00:00:00.000Z,79628
ObjectID(565d80fcf252bb58becdd8dc),2017-01-03T00:00:00.000Z,"EWR",2016-12-20T00:00:00.000Z,67442
ObjectID(565d80fcf252bb58becdd8dd),2017-01-18T00:00:00.000Z,"OAK",2017-01-14T00:00:00.000Z,12838
ObjectID(565d80fcf252bb58becdd8de),2016-12-26T00:00:00.000Z,"SFO",2016-12-21T00:00:00.000Z,15721
ObjectID(565d80fcf252bb58becdd8df),2016-12-09T00:00:00.000Z,"BWI",2016-12-06T00:00:00.000Z,30140
ObjectID(565d80fcf252bb58becdd8e0),2017-01-09T00:00:00.000Z,"FLL",2017-01-01T00:00:00.000Z,44000
ObjectID(565d80fdf252bb58becdd8e1),2017-01-04T00:00:00.000Z,"OAK",2016-12-20T00:00:00.000Z,14326
ObjectID(565d80fdf252bb58becdd8e2),2017-01-18T00:00:00.000Z,"LAX",2017-01-14T00:00:00.000Z,15628
ObjectID(565d80fdf252bb58becdd8e3),2016-12-17T00:00:00.000Z,"OAK",2016-12-14T00:00:00.000Z,13582
ObjectID(565d80fdf252bb58becdd8e4),2017-01-10T00:00:00.000Z,"ATL",2016-12-23T00:00:00.000Z,40186
ObjectID(565d80fdf252bb58becdd8e5),2017-01-02T00:00:00.000Z,"SNA",2016-12-19T00:00:00.000Z,39628
ObjectID(565d80fdf252bb58becdd8e6),2017-01-02T00:00:00.000Z,"BOS",2016-12-20T00:00:00.000Z,82883
ObjectID(565d80fdf252bb58becdd8e7),2017-02-15T00:00:00.000Z,"MIA",2017-02-10T00:00:00.000Z,41767
ObjectID(565d80fdf252bb58becdd8e8),2017-01-10T00:00:00.000Z,"LAX",2016-12-31T00:00:00.000Z,17302
ObjectID(565d80fdf252bb58becdd8e9),2017-01-01T00:00:00.000Z,"ATL",2016-12-19T00:00:00.000Z,40186
ObjectID(565d80fdf252bb58becdd8ea),2017-01-17T00:00:00.000Z,"LAX",2017-01-14T00:00:00.000Z,15628
ObjectID(565d80fdf252bb58becdd8eb),2016-12-10T00:00:00.000Z,"DCA",2016-12-08T00:00:00.000Z,49954
ObjectID(565d80fdf252bb58becdd8ec),2016-12-29T00:00:00.000Z,"ORD",2016-12-23T00:00:00.000Z,65488
ObjectID(565d80fdf252bb58becdd8ed),2016-12-28T00:00:00.000Z,"ORD",2016-12-23T00:00:00.000Z,33674
ObjectID(565d80fdf252bb58becdd8ee),2016-12-16T00:00:00.000Z,"DCA",2016-12-08T00:00:00.000Z,53395
ObjectID(565d80fdf252bb58becdd8ef),2017-02-21T00:00:00.000Z,"LAX",2017-02-19T00:00:00.000Z,26419
ObjectID(565d80fdf252bb58becdd8f0),2016-12-06T00:00:00.000Z,"SNA",2016-12-03T00:00:00.000Z,15582
ObjectID(565d80fdf252bb58becdd8f1),2016-12-27T00:00:00.000Z,"ORD",2016-12-23T00:00:00.000Z,42325
ObjectID(565d80fdf252bb58becdd8f2),2016-12-23T00:00:00.000Z,"MCO",2016-12-17T00:00:00.000Z,54232
ObjectID(565d80fdf252bb58becdd8f3),2017-02-05T00:00:00.000Z,"SFO",2017-02-03T00:00:00.000Z,14326
ObjectID(565d80fdf252bb58becdd8f4),2016-12-27T00:00:00.000Z,"FLL",2016-12-14T00:00:00.000Z,52558
ObjectID(565d80fdf252bb58becdd8f5),2016-12-06T00:00:00.000Z,"BOS",2016-12-01T00:00:00.000Z,29932
ObjectID(565d80fdf252bb58becdd8f6),2016-12-07T00:00:00.000Z,"BOS",2016-12-01T00:00:00.000Z,11907
ObjectID(565d80fdf252bb58becdd8f7),2016-12-02T00:00:00.000Z,"BOS",2016-12-01T00:00:00.000Z,33767
ObjectID(565d80fdf252bb58becdd8f8),2016-12-03T00:00:00.000Z,"BOS",2016-12-01T00:00:00.000Z,22320
ObjectID(565d80fdf252bb58becdd8f9),2017-02-15T00:00:00.000Z,"SAN",2017-02-09T00:00:00.000Z,24465
ObjectID(565d80fdf252bb58becdd8fa),2017-02-17T00:00:00.000Z,"SAN",2017-02-09T00:00:00.000Z,12837
ObjectID(565d80fdf252bb58becdd8fb),2016-12-28T00:00:00.000Z,"HNL",2016-12-17T00:00:00.000Z,57035
ObjectID(565d80fdf252bb58becdd8fc),2016-12-08T00:00:00.000Z,"BOS",2016-12-01T00:00:00.000Z,23535
ObjectID(565d80fdf252bb58becdd8fd),2017-02-08T00:00:00.000Z,"ORD",2017-01-28T00:00:00.000Z,31628
ObjectID(565d80fdf252bb58becdd8fe),2016-12-29T00:00:00.000Z,"BWI",2016-12-15T00:00:00.000Z,33023
ObjectID(565d80fdf252bb58becdd8ff),2017-01-05T00:00:00.000Z,"IAD",2016-12-29T00:00:00.000Z,35069
ObjectID(565d80fdf252bb58becdd900),2016-12-11T00:00:00.000Z,"SAN",2016-12-08T00:00:00.000Z,12838
ObjectID(565d80fdf252bb58becdd901),2016-12-04T00:00:00.000Z,"SNA",2016-12-01T00:00:00.000Z,18791
ObjectID(565d80fdf252bb58becdd902),2016-12-05T00:00:00.000Z,"SNA",2016-12-01T00:00:00.000Z,31349
ObjectID(565d80fdf252bb58becdd903),2017-01-10T00:00:00.000Z,"SNA",2017-01-08T00:00:00.000Z,15442
ObjectID(565d80fdf252bb58becdd904),2017-01-11T00:00:00.000Z,"SNA",2017-01-08T00:00:00.000Z,16930
ObjectID(565d80fdf252bb58becdd905),2017-01-31T00:00:00.000Z,"HNL",2016-12-26T00:00:00.000Z,78273
ObjectID(565d80fdf252bb58becdd906),2016-12-12T00:00:00.000Z,"JFK",2016-12-01T00:00:00.000Z,32373
ObjectID(565d80fdf252bb58becdd907),2016-12-12T00:00:00.000Z,"DCA",2016-12-05T00:00:00.000Z,20680
ObjectID(565d80fdf252bb58becdd908),2017-01-07T00:00:00.000Z,"OGG",2016-12-29T00:00:00.000Z,28780
ObjectID(565d80fdf252bb58becdd909),2017-01-05T00:00:00.000Z,"BWI",2016-12-29T00:00:00.000Z,40186
ObjectID(565d80fdf252bb58becdd90a),2016-12-24T00:00:00.000Z,"HNL",2016-12-17T00:00:00.000Z,38422
ObjectID(565d80fdf252bb58becdd90b),2016-12-26T00:00:00.000Z,"EWR",2016-12-17T00:00:00.000Z,50582
ObjectID(565d80fdf252bb58becdd90c),2016-12-24T00:00:00.000Z,"EWR",2016-12-17T00:00:00.000Z,41488
ObjectID(565d80fdf252bb58becdd90d),2016-12-13T00:00:00.000Z,"SNA",2016-12-05T00:00:00.000Z,19907
ObjectID(565d80fdf252bb58becdd90e),2016-12-12T00:00:00.000Z,"SNA",2016-12-05T00:00:00.000Z,13768
ObjectID(565d80fdf252bb58becdd90f),2016-12-29T00:00:00.000Z,"EWR",2016-12-17T00:00:00.000Z,44373
ObjectID(565d80fdf252bb58becdd910),2016-12-28T00:00:00.000Z,"EWR",2016-12-17T00:00:00.000Z,50418
ObjectID(565d80fdf252bb58becdd911),2017-02-19T00:00:00.000Z,"SNA",2017-02-16T00:00:00.000Z,28635
ObjectID(565d80fdf252bb58becdd912),2017-01-04T00:00:00.000Z,"HNL",2016-12-19T00:00:00.000Z,107987
ObjectID(565d80fdf252bb58becdd913),2017-01-05T00:00:00.000Z,"ATL",2016-12-22T00:00:00.000Z,39256
ObjectID(565d80fdf252bb58becdd914),2016-12-24T00:00:00.000Z,"ONT",2016-12-17T00:00:00.000Z,22418
ObjectID(565d80fdf252bb58becdd915),2017-01-02T00:00:00.000Z,"HNL",2016-12-19T00:00:00.000Z,90736
ObjectID(565d80fdf252bb58becdd916),2017-01-02T00:00:00.000Z,"IAD",2016-12-18T00:00:00.000Z,51721
ObjectID(565d80fdf252bb58becdd917),2017-01-05T00:00:00.000Z,"SAN",2017-01-01T00:00:00.000Z,14512
ObjectID(565d80fdf252bb58becdd918),2017-01-06T00:00:00.000Z,"SAN",2017-01-01T00:00:00.000Z,15442
ObjectID(565d80fdf252bb58becdd919),2017-01-10T00:00:00.000Z,"BUR",2017-01-06T00:00:00.000Z,19906
ObjectID(565d80fdf252bb58becdd91a),2017-02-08T00:00:00.000Z,"OGG",2017-01-30T00:00:00.000Z,38089
ObjectID(565d80fdf252bb58becdd91b),2016-12-30T00:00:00.000Z,"LAX",2016-12-21T00:00:00.000Z,22977
ObjectID(565d80fdf252bb58becdd91c),2016-12-02T00:00:00.000Z,"DCA",2016-12-01T00:00:00.000Z,90233
ObjectID(565d80fdf252bb58becdd91d),2016-12-03T00:00:00.000Z,"DCA",2016-12-01T00:00:00.000Z,72187
ObjectID(565d80fdf252bb58becdd91e),2017-02-22T00:00:00.000Z,"MCO",2017-02-17T00:00:00.000Z,25710
ObjectID(565d80fdf252bb58becdd91f),2017-02-17T00:00:00.000Z,"MCO",2017-02-10T00:00:00.000Z,29024
ObjectID(565d80fdf252bb58becdd920),2017-01-06T00:00:00.000Z,"JFK",2016-12-25T00:00:00.000Z,30512
ObjectID(565d80fdf252bb58becdd921),2017-01-04T00:00:00.000Z,"JFK",2016-12-25T00:00:00.000Z,49024
ObjectID(565d80fdf252bb58becdd922),2016-12-22T00:00:00.000Z,"LAX",2016-12-16T00:00:00.000Z,14418
ObjectID(565d80fdf252bb58becdd923),2017-02-08T00:00:00.000Z,"MIA",2017-02-04T00:00:00.000Z,38698
ObjectID(565d80fdf252bb58becdd924),2017-02-09T00:00:00.000Z,"MIA",2017-02-04T00:00:00.000Z,45210
ObjectID(565d80fdf252bb58becdd925),2016-12-06T00:00:00.000Z,"JFK",2016-12-05T00:00:00.000Z,31442
ObjectID(565d80fdf252bb58becdd926),2016-12-21T00:00:00.000Z,"SNA",2016-12-17T00:00:00.000Z,25582
ObjectID(565d80fdf252bb58becdd927),2017-01-31T00:00:00.000Z,"ONT",2017-01-28T00:00:00.000Z,23627
ObjectID(565d80fdf252bb58becdd928),2017-01-17T00:00:00.000Z,"HNL",2017-01-13T00:00:00.000Z,43374
ObjectID(565d80fdf252bb58becdd929),2016-12-27T00:00:00.000Z,"BWI",2016-12-18T00:00:00.000Z,61581
ObjectID(565d80fdf252bb58becdd92a),2017-01-02T00:00:00.000Z,"ONT",2016-12-30T00:00:00.000Z,42233
ObjectID(565d80fdf252bb58becdd92b),2017-01-03T00:00:00.000Z,"ONT",2016-12-30T00:00:00.000Z,42233
ObjectID(565d80fdf252bb58becdd92c),2017-01-05T00:00:00.000Z,"OAK",2016-12-14T00:00:00.000Z,11907
ObjectID(565d80fdf252bb58becdd92d),2016-12-20T00:00:00.000Z,"MIA",2016-12-11T00:00:00.000Z,32744
ObjectID(565d80fdf252bb58becdd92e),2016-12-21T00:00:00.000Z,"MIA",2016-12-11T00:00:00.000Z,49302
ObjectID(565d80fdf252bb58becdd92f),2016-12-22T00:00:00.000Z,"MIA",2016-12-11T00:00:00.000Z,46511
ObjectID(565d80fdf252bb58becdd930),2017-01-09T00:00:00.000Z,"SFO",2017-01-02T00:00:00.000Z,19255
ObjectID(565d80fdf252bb58becdd931),2017-01-11T00:00:00.000Z,"MIA",2016-12-30T00:00:00.000Z,43534
ObjectID(565d80fdf252bb58becdd932),2016-12-18T00:00:00.000Z,"OGG",2016-12-11T00:00:00.000Z,29668
ObjectID(565d80fdf252bb58becdd933),2017-01-16T00:00:00.000Z,"MCO",2017-01-13T00:00:00.000Z,23627
ObjectID(565d80fdf252bb58becdd934),2017-02-23T00:00:00.000Z,"OGG",2017-02-18T00:00:00.000Z,41956
ObjectID(565d80fdf252bb58becdd935),2016-12-30T00:00:00.000Z,"JFK",2016-12-20T00:00:00.000Z,49675
ObjectID(565d80fdf252bb58becdd936),2017-01-05T00:00:00.000Z,"SFO",2017-01-02T00:00:00.000Z,14047
ObjectID(565d80fdf252bb58becdd937),2017-01-04T00:00:00.000Z,"SFO",2017-01-02T00:00:00.000Z,14326
ObjectID(565d80fdf252bb58becdd938),2017-01-02T00:00:00.000Z,"ONT",2016-12-26T00:00:00.000Z,30139
ObjectID(565d80fdf252bb58becdd939),2017-01-06T00:00:00.000Z,"SFO",2017-01-02T00:00:00.000Z,19070
ObjectID(565d80fdf252bb58becdd93a),2016-12-25T00:00:00.000Z,"SAN",2016-12-20T00:00:00.000Z,22171
ObjectID(565d80fdf252bb58becdd93b),2016-12-24T00:00:00.000Z,"SAN",2016-12-20T00:00:00.000Z,21674
ObjectID(565d80fdf252bb58becdd93c),2016-12-27T00:00:00.000Z,"SAN",2016-12-20T00:00:00.000Z,35124
ObjectID(565d80fdf252bb58becdd93d),2017-01-14T00:00:00.000Z,"BWI",2017-01-09T00:00:00.000Z,25488
ObjectID(565d80fdf252bb58becdd93e),2017-01-22T00:00:00.000Z,"LAX",2017-01-15T00:00:00.000Z,18046
ObjectID(565d80fdf252bb58becdd93f),2016-12-23T00:00:00.000Z,"SAN",2016-12-20T00:00:00.000Z,43535
ObjectID(565d80fdf252bb58becdd940),2017-01-21T00:00:00.000Z,"LAX",2017-01-15T00:00:00.000Z,16093
ObjectID(565d80fdf252bb58becdd941),2016-12-31T00:00:00.000Z,"SFO",2016-12-18T00:00:00.000Z,15256
ObjectID(565d80fdf252bb58becdd942),2016-12-29T00:00:00.000Z,"SAN",2016-12-20T00:00:00.000Z,17861
ObjectID(565d80fdf252bb58becdd943),2016-12-28T00:00:00.000Z,"SAN",2016-12-20T00:00:00.000Z,18884
ObjectID(565d80fdf252bb58becdd944),2016-12-28T00:00:00.000Z,"EWR",2016-12-22T00:00:00.000Z,49768
ObjectID(565d80fdf252bb58becdd945),2017-01-17T00:00:00.000Z,"MIA",2017-01-09T00:00:00.000Z,30511
ObjectID(565d80fdf252bb58becdd946),2017-01-05T00:00:00.000Z,"MSY",2016-12-15T00:00:00.000Z,41303
ObjectID(565d80fdf252bb58becdd947),2017-01-04T00:00:00.000Z,"IAD",2016-12-26T00:00:00.000Z,42418
ObjectID(565d80fdf252bb58becdd948),2017-01-31T00:00:00.000Z,"OGG",2017-01-23T00:00:00.000Z,48061
ObjectID(565d80fdf252bb58becdd949),2017-02-05T00:00:00.000Z,"HNL",2017-01-29T00:00:00.000Z,29668
ObjectID(565d80fdf252bb58becdd94a),2017-01-01T00:00:00.000Z,"IAD",2016-12-26T00:00:00.000Z,36279
ObjectID(565d80fdf252bb58becdd94b),2016-12-31T00:00:00.000Z,"OGG",2016-12-24T00:00:00.000Z,62220
ObjectID(565d80fdf252bb58becdd94c),2016-12-30T00:00:00.000Z,"OGG",2016-12-24T00:00:00.000Z,71889
ObjectID(565d80fdf252bb58becdd94d),2016-12-31T00:00:00.000Z,"BOS",2016-12-27T00:00:00.000Z,57488
ObjectID(565d80fdf252bb58becdd94e),2017-01-10T00:00:00.000Z,"HNL",2016-12-29T00:00:00.000Z,47263
ObjectID(565d80fdf252bb58becdd94f),2017-01-11T00:00:00.000Z,"JFK",2017-01-06T00:00:00.000Z,31070
ObjectID(565d80fdf252bb58becdd950),2017-01-10T00:00:00.000Z,"JFK",2017-01-06T00:00:00.000Z,32837
ObjectID(565d80fdf252bb58becdd951),2017-01-06T00:00:00.000Z,"OGG",2016-12-28T00:00:00.000Z,50533
ObjectID(565d80fdf252bb58becdd952),2016-12-19T00:00:00.000Z,"LAX",2016-12-09T00:00:00.000Z,24186
ObjectID(565d80fdf252bb58becdd953),2016-12-26T00:00:00.000Z,"HNL",2016-12-22T00:00:00.000Z,71823
ObjectID(565d80fdf252bb58becdd954),2017-01-19T00:00:00.000Z,"SAN",2017-01-15T00:00:00.000Z,19070
ObjectID(565d80fdf252bb58becdd955),2017-01-04T00:00:00.000Z,"SAN",2016-12-15T00:00:00.000Z,14047
ObjectID(565d80fdf252bb58becdd956),2016-12-12T00:00:00.000Z,"LAX",2016-12-09T00:00:00.000Z,11906
ObjectID(565d80fdf252bb58becdd957),2016-12-13T00:00:00.000Z,"LAX",2016-12-09T00:00:00.000Z,13395
ObjectID(565d80fdf252bb58becdd958),2017-01-11T00:00:00.000Z,"EWR",2017-01-10T00:00:00.000Z,32373
ObjectID(565d80fdf252bb58becdd959),2016-12-15T00:00:00.000Z,"LAX",2016-12-09T00:00:00.000Z,13768
ObjectID(565d80fdf252bb58becdd95a),2017-02-15T00:00:00.000Z,"MCO",2017-02-06T00:00:00.000Z,36652
ObjectID(565d80fdf252bb58becdd95b),2017-01-03T00:00:00.000Z,"DCA",2016-12-20T00:00:00.000Z,26419
ObjectID(565d80fdf252bb58becdd95c),2016-12-30T00:00:00.000Z,"FLL",2016-12-19T00:00:00.000Z,97396
ObjectID(565d80fdf252bb58becdd95d),2016-12-09T00:00:00.000Z,"BOS",2016-12-06T00:00:00.000Z,17488
ObjectID(565d80fdf252bb58becdd95e),2016-12-08T00:00:00.000Z,"BOS",2016-12-06T00:00:00.000Z,28558
ObjectID(565d80fdf252bb58becdd95f),2016-12-27T00:00:00.000Z,"LAX",2016-12-22T00:00:00.000Z,18382
ObjectID(565d80fdf252bb58becdd960),2016-12-07T00:00:00.000Z,"LAX",2016-12-05T00:00:00.000Z,13767
